datetime,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,shortwave_radiation,state,latitude,longitude,data_type
2025-11-12 06:00:00+00:00,12.586,44.925385,0.0,10.094454,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-12 07:00:00+00:00,11.986,46.900356,0.0,8.39078,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-12 08:00:00+00:00,10.986,50.8318,0.0,7.4520864,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-12 09:00:00+00:00,10.086,55.941864,0.0,7.889259,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-12 10:00:00+00:00,9.136001,62.45407,0.0,7.9138603,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-12 11:00:00+00:00,8.386001,67.35432,0.0,7.329338,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-12 12:00:00+00:00,7.686,68.9008,0.0,9.178235,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-12 13:00:00+00:00,7.236,69.547966,0.0,8.049845,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-12 14:00:00+00:00,8.386001,63.173454,0.0,8.854829,72.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-12 15:00:00+00:00,12.036,47.253,0.0,6.763786,288.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-12 16:00:00+00:00,16.335999,31.286377,0.0,7.968939,512.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-12 17:00:00+00:00,19.886,20.588919,0.0,8.61371,693.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-12 18:00:00+00:00,21.986,17.236994,0.0,11.7,807.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-12 19:00:00+00:00,23.386,15.3649025,0.0,11.7,841.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-12 20:00:00+00:00,24.236,13.639828,0.0,10.134496,812.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-12 21:00:00+00:00,24.685999,13.027814,0.0,9.568824,708.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-12 22:00:00+00:00,24.585999,12.859152,0.0,9.165871,540.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-12 23:00:00+00:00,23.986,12.979096,0.0,9.984729,324.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 00:00:00+00:00,22.335999,13.855222,0.0,9.12513,98.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 01:00:00+00:00,20.636,15.731931,0.0,12.24,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 02:00:00+00:00,18.886,18.356455,0.0,9.867218,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 03:00:00+00:00,17.585999,20.686934,0.0,7.973005,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 04:00:00+00:00,16.236,23.227167,0.0,5.402999,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 05:00:00+00:00,15.536,25.79626,0.0,6.5049515,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 06:00:00+00:00,13.836,29.771112,0.0,9.721666,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 07:00:00+00:00,13.036,33.411472,0.0,11.074022,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 08:00:00+00:00,12.236,35.47171,0.0,10.934166,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 09:00:00+00:00,11.286,38.471684,0.0,8.217153,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 10:00:00+00:00,10.336,42.676678,0.0,7.8583965,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 11:00:00+00:00,9.736,45.414806,0.0,8.209263,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 12:00:00+00:00,9.136001,49.407753,0.0,8.209263,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 13:00:00+00:00,8.836,50.23365,0.0,8.2584505,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 14:00:00+00:00,10.186,46.38504,0.0,10.134496,70.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 15:00:00+00:00,14.086,36.150757,0.0,8.654986,262.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 16:00:00+00:00,17.935999,25.51364,0.0,10.829959,503.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 17:00:00+00:00,20.736,19.608847,0.0,11.103243,682.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 18:00:00+00:00,22.986,16.342932,0.0,11.583109,794.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 19:00:00+00:00,24.636,14.3611145,0.0,10.009036,834.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 20:00:00+00:00,25.685999,12.894284,0.0,8.149847,803.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 21:00:00+00:00,26.136,12.413653,0.0,7.9383874,699.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 22:00:00+00:00,26.036,12.582058,0.0,8.452336,532.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-13 23:00:00+00:00,25.335999,13.066024,0.0,8.958504,319.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 00:00:00+00:00,23.386,16.808859,0.0,4.3573384,95.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 01:00:00+00:00,21.986,16.35316,0.0,9.939196,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 02:00:00+00:00,20.335999,18.301514,0.0,13.451914,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 03:00:00+00:00,18.585999,21.91223,0.0,12.221457,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 04:00:00+00:00,16.986,27.190546,0.0,8.3520775,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 05:00:00+00:00,15.986,28.656946,0.0,6.1437774,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 06:00:00+00:00,15.036,29.24054,0.0,8.461914,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 07:00:00+00:00,14.136001,31.452202,0.0,8.936778,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 08:00:00+00:00,13.286,33.115387,0.0,7.458606,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 09:00:00+00:00,12.236,36.67224,0.0,4.6452556,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 10:00:00+00:00,11.536,39.262936,0.0,4.471107,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 11:00:00+00:00,10.736,42.481228,0.0,5.6060677,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 12:00:00+00:00,9.486,45.845116,0.0,8.714677,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 13:00:00+00:00,8.736,49.839523,0.0,8.322932,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 14:00:00+00:00,10.036,47.368027,0.0,8.775807,72.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 15:00:00+00:00,13.686,36.164803,0.0,7.4128532,289.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 16:00:00+00:00,17.486,26.150637,0.0,7.729527,506.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 17:00:00+00:00,20.886,19.284359,0.0,5.692099,680.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 18:00:00+00:00,23.435999,16.024069,0.0,5.22,793.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 19:00:00+00:00,25.435999,14.3760395,0.0,5.983477,834.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 20:00:00+00:00,26.585999,13.88888,0.0,6.090812,792.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 21:00:00+00:00,27.185999,13.915088,0.0,5.6492476,695.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 22:00:00+00:00,27.236,14.13372,0.0,4.913044,529.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-14 23:00:00+00:00,26.786,14.728516,0.0,4.514377,316.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 00:00:00+00:00,24.486,22.178099,0.0,1.2074767,92.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 01:00:00+00:00,22.036,25.531927,0.0,2.3469129,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 02:00:00+00:00,20.486,27.380949,0.0,2.4482646,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 03:00:00+00:00,18.636,29.95103,0.0,4.1085763,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 04:00:00+00:00,17.835999,32.529694,0.0,3.2048087,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 05:00:00+00:00,16.835999,32.709705,0.0,3.5455887,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 06:00:00+00:00,15.836,34.35915,0.0,8.759178,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 07:00:00+00:00,14.936,37.19966,0.0,6.379216,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 08:00:00+00:00,14.286,39.642174,0.0,6.391901,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 09:00:00+00:00,13.486,43.128513,0.0,5.983477,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 10:00:00+00:00,12.286,47.83533,0.0,5.3999996,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 11:00:00+00:00,11.186,52.178276,0.0,4.39436,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 12:00:00+00:00,10.286,52.685417,0.0,7.6388745,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 13:00:00+00:00,9.486,56.187065,0.0,5.991594,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 14:00:00+00:00,10.736,52.242687,0.0,6.489992,70.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 15:00:00+00:00,14.536,40.726524,0.0,3.096837,288.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 16:00:00+00:00,18.786,29.035679,0.0,1.1384199,505.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 17:00:00+00:00,21.835999,22.3662,0.0,3.7842832,680.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 18:00:00+00:00,24.036,19.576624,0.0,5.6920996,793.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 19:00:00+00:00,26.036,16.753437,0.0,4.1125174,835.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 20:00:00+00:00,27.236,14.883028,0.0,0.35999998,802.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 21:00:00+00:00,27.685999,14.126972,0.0,1.6299692,698.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 22:00:00+00:00,27.585999,14.315019,0.0,1.8,530.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-15 23:00:00+00:00,26.935999,15.0363655,0.0,3.1072817,317.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 00:00:00+00:00,25.386,17.411888,0.0,9.346143,93.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 01:00:00+00:00,23.636,19.980333,0.0,8.209263,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 02:00:00+00:00,21.685999,23.578573,0.0,4.6102495,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 03:00:00+00:00,20.136,26.314827,0.0,5.9427266,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 04:00:00+00:00,18.786,29.45817,0.0,7.9465466,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 05:00:00+00:00,17.986,31.309826,0.0,6.989936,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 06:00:00+00:00,15.886001,38.70475,0.0,3.06,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 07:00:00+00:00,14.586,46.473587,0.0,0.25455844,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 08:00:00+00:00,14.186,46.855377,0.0,6.037383,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 09:00:00+00:00,13.286,50.920773,0.0,6.198903,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 10:00:00+00:00,12.786,52.98382,0.0,4.2021422,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 11:00:00+00:00,12.336,56.52459,0.0,4.724786,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 12:00:00+00:00,11.436,61.040493,0.0,4.846648,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 13:00:00+00:00,10.736,63.94149,0.0,4.3573384,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 14:00:00+00:00,11.886001,58.633404,0.0,5.6060677,68.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 15:00:00+00:00,15.336,46.849358,0.0,3.9477081,282.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 16:00:00+00:00,19.335999,36.25867,0.0,2.5582807,498.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 17:00:00+00:00,22.536,30.098751,0.0,2.226477,672.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 18:00:00+00:00,25.036,22.885288,0.0,5.8603754,786.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 19:00:00+00:00,27.036,17.299437,0.0,7.0223074,830.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 20:00:00+00:00,27.786,15.338427,0.0,5.0528407,799.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 21:00:00+00:00,27.886,14.539972,0.0,3.143565,693.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 22:00:00+00:00,27.786,13.889973,0.0,1.2074767,515.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-16 23:00:00+00:00,27.085999,14.31151,0.0,2.5772078,292.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 00:00:00+00:00,25.536,16.153313,0.0,12.168319,88.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 01:00:00+00:00,23.736,18.322927,0.0,8.688613,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 02:00:00+00:00,21.486,23.610384,0.0,4.186693,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 03:00:00+00:00,19.736,26.394602,0.0,3.143565,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 04:00:00+00:00,18.786,29.246246,0.0,4.5322843,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 05:00:00+00:00,18.386,30.533451,0.0,6.725354,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 06:00:00+00:00,16.935999,38.46142,0.0,1.1384199,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 07:00:00+00:00,15.586,37.79534,0.0,3.7799997,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 08:00:00+00:00,14.286,44.454773,0.0,0.56920993,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 09:00:00+00:00,13.586,52.090008,0.0,0.6489992,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 10:00:00+00:00,13.236,49.83898,0.0,1.9134263,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 11:00:00+00:00,13.286,51.46231,0.0,1.2074767,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 12:00:00+00:00,12.486,57.56267,0.0,0.56920993,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 13:00:00+00:00,11.736,60.89919,0.0,0.5091169,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 14:00:00+00:00,12.886001,55.29387,0.0,1.2979984,66.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 15:00:00+00:00,16.435999,43.82314,0.0,1.4058449,279.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 16:00:00+00:00,19.486,36.81423,0.0,3.7842832,495.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 17:00:00+00:00,22.236,31.085316,0.0,4.942631,669.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 18:00:00+00:00,24.085999,25.909792,0.0,7.256032,783.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 19:00:00+00:00,25.786,20.67315,0.0,10.094454,825.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 20:00:00+00:00,26.486,18.39294,0.0,13.032298,795.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 21:00:00+00:00,26.486,18.999205,0.0,12.886039,693.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 22:00:00+00:00,26.786,17.177681,0.0,10.8792095,520.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-17 23:00:00+00:00,26.136,16.472696,0.0,12.32047,237.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 00:00:00+00:00,24.486,20.863447,0.0,15.316933,71.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 01:00:00+00:00,22.435999,24.739683,0.0,10.449306,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 02:00:00+00:00,21.236,26.715988,0.0,12.229406,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 03:00:00+00:00,20.236,26.9199,0.0,13.040997,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 04:00:00+00:00,18.935999,28.351734,0.0,8.36758,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 05:00:00+00:00,16.786,34.265133,0.0,3.693291,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 06:00:00+00:00,15.636001,40.466675,0.0,0.71999997,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 07:00:00+00:00,14.236,44.598827,0.0,1.609969,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 08:00:00+00:00,13.586,51.54385,0.0,0.6489992,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 09:00:00+00:00,13.186,49.124054,0.0,0.35999998,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 10:00:00+00:00,12.436,48.22119,0.0,1.8,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 11:00:00+00:00,12.036,49.860817,0.0,3.9477081,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 12:00:00+00:00,11.036,55.99001,0.0,5.0142193,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 13:00:00+00:00,10.286,61.194073,0.0,6.603817,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 14:00:00+00:00,11.136001,60.32881,0.0,6.778141,64.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 15:00:00+00:00,15.286,44.426167,0.0,3.9312592,275.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 16:00:00+00:00,19.036,33.11128,0.0,1.0948973,491.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 17:00:00+00:00,21.886,26.515036,0.0,2.4482646,664.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 18:00:00+00:00,23.685999,24.462347,0.0,4.802999,777.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 19:00:00+00:00,25.335999,23.624208,0.0,7.689603,820.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 20:00:00+00:00,25.935999,21.159779,0.0,10.075177,790.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 21:00:00+00:00,26.136,19.25683,0.0,10.644379,688.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 22:00:00+00:00,25.986,18.944338,0.0,9.9571085,519.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-18 23:00:00+00:00,25.286,19.254347,0.0,11.183201,304.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 00:00:00+00:00,23.386,21.732775,0.0,11.903159,88.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 01:00:00+00:00,22.286,24.084734,0.0,8.649369,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 02:00:00+00:00,21.185999,27.282436,0.0,4.8899083,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 03:00:00+00:00,19.786,30.824707,0.0,4.7110505,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 04:00:00+00:00,18.835999,32.58577,0.0,4.613762,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 05:00:00+00:00,17.786,36.45066,0.0,3.438895,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 06:00:00+00:00,16.935999,40.699875,0.0,2.97953,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 07:00:00+00:00,16.036,45.11238,0.0,1.484318,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 08:00:00+00:00,15.386001,52.21019,0.0,0.40249225,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 09:00:00+00:00,14.436,51.593487,0.0,0.5091169,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 10:00:00+00:00,13.736,51.584557,0.0,1.4399999,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 11:00:00+00:00,13.486,51.516685,0.0,3.2599385,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 12:00:00+00:00,12.336,59.78023,0.0,1.3104197,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 13:00:00+00:00,11.986,60.746853,0.0,2.5772076,0.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 14:00:00+00:00,12.986,58.498257,0.0,5.4477882,60.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 15:00:00+00:00,17.036,45.71217,0.0,4.060985,266.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 16:00:00+00:00,20.386,40.559837,0.0,0.8049845,479.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 17:00:00+00:00,22.736,35.007362,0.0,3.148714,652.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 18:00:00+00:00,24.486,30.123127,0.0,6.1437774,765.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 19:00:00+00:00,25.435999,28.169945,0.0,7.0568266,807.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 20:00:00+00:00,26.136,26.931612,0.0,6.77575,773.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 21:00:00+00:00,26.886,23.951794,0.0,8.027678,670.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 22:00:00+00:00,26.886,22.17259,0.0,12.399113,493.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-19 23:00:00+00:00,25.636,24.726082,0.0,16.344357,274.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-20 00:00:00+00:00,24.136,28.598246,0.0,14.30632,82.0,Aguascalientes,21.8853,-102.2916,hourly
2025-11-20 01:00:00+00:00,22.786,33.48671,0.0,13.248049,0.0,Aguascalientes,21.8853,-102.2916,hourly
