datetime,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,shortwave_radiation,state,latitude,longitude,data_type
2025-11-19 16:00:00+00:00,28.1585,65.40109,0.0,11.003581,605.0,Campeche,19.8414,-90.5328,hourly
2025-11-19 17:00:00+00:00,29.5585,58.658672,0.0,10.62,729.0,Campeche,19.8414,-90.5328,hourly
2025-11-19 18:00:00+00:00,30.508501,51.72721,0.0,10.299397,747.0,Campeche,19.8414,-90.5328,hourly
2025-11-19 19:00:00+00:00,30.9085,48.702686,0.0,9.194106,702.0,Campeche,19.8414,-90.5328,hourly
2025-11-19 20:00:00+00:00,30.9085,47.7977,0.0,9.449572,601.0,Campeche,19.8414,-90.5328,hourly
2025-11-19 21:00:00+00:00,30.4085,49.803154,0.0,10.1887,461.0,Campeche,19.8414,-90.5328,hourly
2025-11-19 22:00:00+00:00,29.258501,55.41,0.0,9.854075,291.0,Campeche,19.8414,-90.5328,hourly
2025-11-19 23:00:00+00:00,27.508501,63.475082,0.0,7.415038,115.0,Campeche,19.8414,-90.5328,hourly
2025-11-20 00:00:00+00:00,26.508501,65.46202,0.0,9.3876505,4.0,Campeche,19.8414,-90.5328,hourly
2025-11-20 01:00:00+00:00,25.7085,66.32227,0.0,7.491114,0.0,Campeche,19.8414,-90.5328,hourly
2025-11-20 02:00:00+00:00,25.008501,68.92571,0.0,10.819482,0.0,Campeche,19.8414,-90.5328,hourly
2025-11-20 03:00:00+00:00,24.1085,77.16595,0.0,11.019764,0.0,Campeche,19.8414,-90.5328,hourly
2025-11-20 04:00:00+00:00,23.4085,84.04496,0.0,10.993271,0.0,Campeche,19.8414,-90.5328,hourly
2025-11-20 05:00:00+00:00,23.0585,86.9052,0.0,10.897063,0.0,Campeche,19.8414,-90.5328,hourly
2025-11-12 06:00:00+00:00,17.8105,81.28718,0.0,7.120815,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-12 07:00:00+00:00,17.8605,79.47581,0.0,5.637765,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-12 08:00:00+00:00,17.7605,79.20482,0.0,3.536439,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-12 09:00:00+00:00,17.6605,79.7054,0.0,3.9312592,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-12 10:00:00+00:00,17.5605,81.517815,0.0,5.318383,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-12 11:00:00+00:00,17.2105,85.79579,0.0,6.279395,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-12 12:00:00+00:00,16.8605,92.04853,0.0,7.1684303,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-12 13:00:00+00:00,17.1605,91.18735,0.0,7.1684303,27.0,Chiapas,16.7569,-93.1292,hourly
2025-11-12 14:00:00+00:00,18.3605,82.6751,0.0,7.989242,160.0,Chiapas,16.7569,-93.1292,hourly
2025-11-12 15:00:00+00:00,20.1105,72.25781,0.0,6.6087217,331.0,Chiapas,16.7569,-93.1292,hourly
2025-11-12 16:00:00+00:00,22.5605,61.18988,0.0,6.8919086,547.0,Chiapas,16.7569,-93.1292,hourly
2025-11-12 17:00:00+00:00,24.8605,53.277767,0.0,9.144637,707.0,Chiapas,16.7569,-93.1292,hourly
2025-11-12 18:00:00+00:00,26.210499,49.65084,0.0,14.926983,809.0,Chiapas,16.7569,-93.1292,hourly
2025-11-12 19:00:00+00:00,27.2605,46.67529,0.0,15.9134655,823.0,Chiapas,16.7569,-93.1292,hourly
2025-11-12 20:00:00+00:00,27.2605,45.929092,0.0,17.035456,766.0,Chiapas,16.7569,-93.1292,hourly
2025-11-12 21:00:00+00:00,27.6605,42.74041,0.0,17.581125,618.0,Chiapas,16.7569,-93.1292,hourly
2025-11-12 22:00:00+00:00,26.0105,46.791214,0.0,18.745079,415.0,Chiapas,16.7569,-93.1292,hourly
2025-11-12 23:00:00+00:00,24.1105,53.258144,0.0,16.423458,201.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 00:00:00+00:00,21.960499,62.854362,0.0,11.480557,22.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 01:00:00+00:00,20.960499,67.47293,0.0,9.835975,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 02:00:00+00:00,20.0105,72.007484,0.0,9.741642,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 03:00:00+00:00,19.1105,76.393456,0.0,8.854829,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 04:00:00+00:00,18.3105,80.83035,0.0,8.0599,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 05:00:00+00:00,17.5105,84.72908,0.0,8.37532,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 06:00:00+00:00,16.7105,89.129776,0.0,8.225035,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 07:00:00+00:00,16.4605,89.975784,0.0,8.29173,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 08:00:00+00:00,16.0605,92.001274,0.0,8.0599,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 09:00:00+00:00,15.8605,93.786064,0.0,7.353611,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 10:00:00+00:00,15.6105,95.91344,0.0,6.5520988,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 11:00:00+00:00,15.5105,95.60192,0.0,5.8631387,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 12:00:00+00:00,15.710501,94.08184,0.0,6.854195,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 13:00:00+00:00,16.3605,91.723595,0.0,6.698806,26.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 14:00:00+00:00,18.2605,82.13378,0.0,4.952453,169.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 15:00:00+00:00,21.0605,69.4752,0.0,2.1674871,415.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 16:00:00+00:00,24.0605,57.165237,0.0,3.096837,621.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 17:00:00+00:00,26.5105,48.77945,0.0,9.080639,747.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 18:00:00+00:00,26.710499,50.42495,0.0,16.904673,797.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 19:00:00+00:00,27.6105,46.023808,0.0,18.396141,643.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 20:00:00+00:00,28.3105,44.0406,0.0,18.59845,513.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 21:00:00+00:00,28.4105,44.0679,0.0,18.917133,514.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 22:00:00+00:00,26.7605,49.160686,0.0,19.121557,394.0,Chiapas,16.7569,-93.1292,hourly
2025-11-13 23:00:00+00:00,24.9105,55.209335,0.0,17.447933,179.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 00:00:00+00:00,22.9105,64.28849,0.0,15.2947035,20.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 01:00:00+00:00,22.1605,67.71595,0.0,12.303366,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 02:00:00+00:00,21.3105,72.012146,0.0,9.927779,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 03:00:00+00:00,20.5605,75.89246,0.0,8.225035,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 04:00:00+00:00,19.8105,79.494255,0.0,7.4932766,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 05:00:00+00:00,19.0605,82.759544,0.0,6.76618,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 06:00:00+00:00,18.210499,85.07651,0.0,8.0899935,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 07:00:00+00:00,17.960499,86.14705,0.0,8.863972,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 08:00:00+00:00,17.5605,89.48249,0.0,8.723967,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 09:00:00+00:00,17.4105,90.33361,0.0,7.8954163,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 10:00:00+00:00,17.3605,91.49201,0.0,6.763786,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 11:00:00+00:00,17.2605,92.957695,0.0,6.5248446,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 12:00:00+00:00,17.1105,93.8439,0.0,6.76618,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 13:00:00+00:00,18.1105,89.23989,0.0,5.5567255,21.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 14:00:00+00:00,20.1105,80.29822,0.0,5.4833565,155.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 15:00:00+00:00,23.0105,68.10232,0.0,5.509882,387.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 16:00:00+00:00,25.210499,60.057755,0.0,6.489992,514.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 17:00:00+00:00,26.460499,56.481297,0.0,10.075177,591.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 18:00:00+00:00,26.710499,57.260525,0.0,14.512064,726.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 19:00:00+00:00,27.3105,56.509884,0.0,15.03835,499.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 20:00:00+00:00,28.0105,52.727642,0.0,15.281989,440.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 21:00:00+00:00,28.4105,48.65936,0.0,15.7908325,440.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 22:00:00+00:00,27.8605,48.98031,0.0,15.561413,334.0,Chiapas,16.7569,-93.1292,hourly
2025-11-14 23:00:00+00:00,25.960499,57.807667,0.0,15.580141,173.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 00:00:00+00:00,23.4105,74.92599,0.0,12.097553,18.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 01:00:00+00:00,23.0105,76.280464,0.0,11.19189,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 02:00:00+00:00,22.6105,78.39716,0.0,9.904906,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 03:00:00+00:00,21.8105,85.184746,0.0,8.155807,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 04:00:00+00:00,21.460499,87.29887,0.0,6.1226463,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 05:00:00+00:00,20.960499,90.018005,0.0,6.12,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 06:00:00+00:00,20.6605,93.13213,0.0,7.0911775,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 07:00:00+00:00,20.5105,93.7055,0.0,6.830519,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 08:00:00+00:00,20.460499,93.41222,0.0,7.172949,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 09:00:00+00:00,20.210499,94.27693,0.0,5.5450516,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 10:00:00+00:00,19.960499,95.152016,0.0,4.353619,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 11:00:00+00:00,19.9105,94.55876,0.0,3.9966488,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 12:00:00+00:00,19.8105,96.04055,0.0,4.278551,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 13:00:00+00:00,20.1105,94.2727,0.0,4.5891175,15.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 14:00:00+00:00,21.6105,85.696686,0.0,4.3498964,123.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 15:00:00+00:00,23.9105,72.02447,0.0,2.907989,280.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 16:00:00+00:00,26.2605,58.985992,0.0,2.7475805,448.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 17:00:00+00:00,28.0605,51.261345,0.0,6.424764,571.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 18:00:00+00:00,28.4105,53.666042,0.0,10.387107,713.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 19:00:00+00:00,28.7605,55.80773,0.0,12.241323,713.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 20:00:00+00:00,27.1605,60.88568,0.0,14.174356,502.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 21:00:00+00:00,27.210499,60.5182,0.0,12.221457,461.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 22:00:00+00:00,26.1105,65.58292,0.0,11.919479,298.0,Chiapas,16.7569,-93.1292,hourly
2025-11-15 23:00:00+00:00,24.460499,73.48238,0.0,10.717182,145.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 00:00:00+00:00,22.6605,84.48417,0.0,10.1456785,14.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 01:00:00+00:00,22.210499,87.90847,0.0,8.6193495,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 02:00:00+00:00,21.960499,89.811646,0.0,7.5942082,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 03:00:00+00:00,21.9105,90.64436,0.0,6.391901,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 04:00:00+00:00,21.7605,91.478325,0.0,5.7431,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 05:00:00+00:00,21.5605,93.177246,0.0,5.09435,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 06:00:00+00:00,21.460499,94.6207,0.0,4.1085763,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 07:00:00+00:00,21.6105,93.75613,0.0,4.3498964,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 08:00:00+00:00,21.6105,93.17972,0.0,4.510787,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 09:00:00+00:00,21.3105,94.61477,0.0,4.2671766,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 10:00:00+00:00,21.0105,96.37278,0.0,4.3536186,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 11:00:00+00:00,20.710499,97.26246,0.0,3.6447225,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 12:00:00+00:00,20.7605,99.080444,0.0,1.484318,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 13:00:00+00:00,21.0105,98.47435,0.0,2.4216523,23.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 14:00:00+00:00,23.1105,82.979454,0.0,1.8,178.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 15:00:00+00:00,25.6105,67.55458,0.0,7.16617,421.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 16:00:00+00:00,27.3105,59.789867,0.0,9.504273,590.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 17:00:00+00:00,28.5105,54.539375,0.0,9.860649,634.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 18:00:00+00:00,30.0105,47.112545,0.0,8.604301,736.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 19:00:00+00:00,31.1605,43.696766,0.0,8.260411,754.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 20:00:00+00:00,31.5105,42.030075,0.0,7.5942073,692.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 21:00:00+00:00,31.8605,41.59637,0.0,9.430695,595.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 22:00:00+00:00,29.9105,47.985416,0.1,10.304114,333.0,Chiapas,16.7569,-93.1292,hourly
2025-11-16 23:00:00+00:00,27.6605,61.379246,0.2,9.567131,146.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 00:00:00+00:00,26.1605,72.42299,0.0,9.449572,17.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 01:00:00+00:00,25.0605,78.50629,0.1,5.728979,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 02:00:00+00:00,23.6105,87.22273,1.0,4.7521367,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 03:00:00+00:00,23.1605,89.07613,0.1,6.5049515,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 04:00:00+00:00,23.0105,85.30838,0.0,5.4744864,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 05:00:00+00:00,22.4105,88.74353,0.0,5.068846,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 06:00:00+00:00,21.960499,94.93148,0.0,1.8792552,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 07:00:00+00:00,21.8105,96.39428,0.0,1.8532133,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 08:00:00+00:00,21.5105,97.5779,0.0,2.8116899,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 09:00:00+00:00,21.460499,96.38491,0.0,3.096837,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 10:00:00+00:00,21.3605,96.085976,0.0,2.1749482,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 11:00:00+00:00,21.4105,95.497574,0.0,0.9178235,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 12:00:00+00:00,20.6605,97.86424,0.0,0.56920993,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 13:00:00+00:00,21.2605,94.3211,0.0,0.25455844,26.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 14:00:00+00:00,23.3605,83.78087,0.0,2.5264204,170.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 15:00:00+00:00,25.460499,70.530205,0.0,6.21717,384.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 16:00:00+00:00,27.460499,60.198864,0.0,7.968939,592.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 17:00:00+00:00,29.1105,52.182312,0.0,7.689603,721.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 18:00:00+00:00,30.4105,46.18918,0.0,7.9526596,744.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 19:00:00+00:00,31.0605,45.211506,0.0,8.163749,748.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 20:00:00+00:00,31.8105,42.51255,0.1,6.7469993,751.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 21:00:00+00:00,31.6605,42.337784,0.1,4.896529,500.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 22:00:00+00:00,31.460499,42.28332,0.1,6.28713,391.0,Chiapas,16.7569,-93.1292,hourly
2025-11-17 23:00:00+00:00,30.1105,45.673466,0.0,7.5363917,190.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 00:00:00+00:00,27.8605,59.54501,0.0,9.801326,17.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 01:00:00+00:00,26.5605,66.49658,0.0,8.139901,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 02:00:00+00:00,25.6605,71.22571,0.0,8.225035,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 03:00:00+00:00,25.0105,75.88559,0.0,8.225035,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 04:00:00+00:00,24.3105,81.10208,0.0,7.570707,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 05:00:00+00:00,23.8605,84.094666,0.0,5.6002855,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 06:00:00+00:00,23.210499,89.08001,0.0,4.913044,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 07:00:00+00:00,22.8105,91.54278,0.0,4.8965297,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 08:00:00+00:00,22.460499,93.79487,0.0,3.8939953,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 09:00:00+00:00,22.4105,94.08035,0.0,2.4216523,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 10:00:00+00:00,22.4105,94.08035,0.0,2.0523157,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 11:00:00+00:00,22.210499,94.94079,0.0,2.6758924,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 12:00:00+00:00,21.1605,99.69358,0.0,4.198285,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 13:00:00+00:00,21.4105,98.1772,0.0,4.829907,25.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 14:00:00+00:00,24.3605,81.108444,0.0,1.8532133,189.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 15:00:00+00:00,27.1605,66.20855,0.0,2.7238941,438.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 16:00:00+00:00,29.210499,55.39825,0.0,5.195113,612.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 17:00:00+00:00,30.6605,48.63776,0.0,6.7205353,666.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 18:00:00+00:00,31.0105,46.059143,0.0,5.1919937,623.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 19:00:00+00:00,32.5105,40.34944,0.0,6.638072,756.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 20:00:00+00:00,32.0105,42.299446,0.1,7.989242,655.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 21:00:00+00:00,30.6605,50.494076,0.2,12.606426,519.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 22:00:00+00:00,29.5105,55.471638,0.0,13.493999,361.0,Chiapas,16.7569,-93.1292,hourly
2025-11-18 23:00:00+00:00,27.710499,65.10697,0.0,14.618837,178.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 00:00:00+00:00,25.6105,75.514496,0.0,12.98248,19.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 01:00:00+00:00,24.8605,79.20467,0.0,10.692969,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 02:00:00+00:00,24.4105,82.36963,0.0,8.6867485,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 03:00:00+00:00,23.8105,86.44326,0.0,7.10031,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 04:00:00+00:00,23.4105,89.095535,0.0,6.297428,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 05:00:00+00:00,23.1105,91.28153,0.0,5.8409934,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 06:00:00+00:00,23.3105,96.14202,0.0,4.510787,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 07:00:00+00:00,23.4105,92.702484,0.0,2.5772078,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 08:00:00+00:00,22.6605,88.49061,0.5,1.9134263,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 09:00:00+00:00,22.3605,95.52906,0.2,2.7943513,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 10:00:00+00:00,21.7605,98.48294,0.0,0.25455844,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 11:00:00+00:00,21.7605,98.78472,0.0,1.835647,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 12:00:00+00:00,21.9105,93.481865,0.0,3.96,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 13:00:00+00:00,22.3105,92.3599,0.0,3.84796,26.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 14:00:00+00:00,24.8105,76.79651,0.0,0.25455844,197.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 15:00:00+00:00,26.8105,65.52493,0.0,2.7943513,408.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 16:00:00+00:00,28.8105,55.30017,0.0,4.0449963,598.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 17:00:00+00:00,30.1605,49.119236,0.0,4.514377,684.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 18:00:00+00:00,31.710499,42.0846,0.0,4.829907,774.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 19:00:00+00:00,33.0605,36.481308,0.0,6.6818557,788.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 20:00:00+00:00,32.4605,38.70786,0.0,9.178235,716.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 21:00:00+00:00,29.6605,55.680595,0.2,15.210799,516.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 22:00:00+00:00,28.6605,59.36118,0.0,14.230248,326.0,Chiapas,16.7569,-93.1292,hourly
2025-11-19 23:00:00+00:00,26.9105,65.54572,0.0,14.773164,170.0,Chiapas,16.7569,-93.1292,hourly
2025-11-20 00:00:00+00:00,25.3605,73.40848,0.0,12.538134,19.0,Chiapas,16.7569,-93.1292,hourly
2025-11-20 01:00:00+00:00,24.7605,76.788864,0.0,11.384198,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-20 02:00:00+00:00,24.210499,81.08926,0.0,7.9932966,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-20 03:00:00+00:00,23.8105,84.34795,0.0,7.8480825,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-20 04:00:00+00:00,23.2605,87.99803,0.0,5.09435,0.0,Chiapas,16.7569,-93.1292,hourly
2025-11-20 05:00:00+00:00,22.9105,90.711426,0.0,5.8769383,0.0,Chiapas,16.7569,-93.1292,hourly
